id,ensembl_gene,symbol,entrez_id,transcript_type
ENST00000271620,ENSG00000143363,PRUNE,58497,protein_coding
ENST00000368937,ENSG00000143363,PRUNE,58497,protein_coding
ENST00000431193,ENSG00000143363,PRUNE,58497,protein_coding
ENST00000368936,ENSG00000143363,PRUNE,58497,protein_coding
ENST00000368935,ENSG00000143363,PRUNE,58497,protein_coding
ENST00000368934,ENSG00000143363,PRUNE,58497,protein_coding
ENST00000368913,ENSG00000143434,SEMA6C,10500,protein_coding
ENST00000368912,ENSG00000143434,SEMA6C,10500,protein_coding
ENST00000368914,ENSG00000143434,SEMA6C,10500,protein_coding
ENST00000341697,ENSG00000143434,SEMA6C,10500,protein_coding
ENST00000621728,ENSG00000143434,SEMA6C,10500,protein_coding
ENST00000479820,ENSG00000143434,SEMA6C,10500,processed_transcript
ENST00000613223,ENSG00000143434,SEMA6C,10500,protein_coding
ENST00000464018,ENSG00000143434,SEMA6C,10500,processed_transcript
ENST00000489944,ENSG00000143434,SEMA6C,10500,processed_transcript
ENST00000485745,ENSG00000143434,SEMA6C,10500,processed_transcript
ENST00000334269,ENSG00000186207,LCE5A,254910,protein_coding
ENST00000617545,ENSG00000244057,LCE3C,353144,protein_coding
ENST00000333881,ENSG00000244057,LCE3C,353144,protein_coding
ENST00000368790,ENSG00000169509,CRCT1,54544,protein_coding
ENST00000368789,ENSG00000185966,LCE3E,353145,protein_coding
ENST00000368787,ENSG00000163202,LCE3D,84648,protein_coding
ENST00000368732,ENSG00000143546,S100A8,6279,protein_coding
ENST00000368733,ENSG00000143546,S100A8,6279,protein_coding
ENST00000477801,ENSG00000143546,S100A8,6279,processed_transcript
ENST00000623024,ENSG00000279767,AL513523.2,NA,protein_coding
ENST00000368525,ENSG00000163263,C1orf189,388701,protein_coding
ENST00000368485,ENSG00000160712,IL6R,3570,protein_coding
ENST00000622330,ENSG00000160712,IL6R,3570,protein_coding
ENST00000344086,ENSG00000160712,IL6R,3570,protein_coding
ENST00000512471,ENSG00000160712,IL6R,3570,protein_coding
ENST00000476006,ENSG00000160712,IL6R,3570,protein_coding
ENST00000515190,ENSG00000160712,IL6R,3570,protein_coding
ENST00000507256,ENSG00000160712,IL6R,3570,processed_transcript
ENST00000502679,ENSG00000160712,IL6R,3570,retained_intron
ENST00000623940,ENSG00000279986,AC234582.2,NA,protein_coding
ENST00000624572,ENSG00000279487,AC234582.1,NA,protein_coding
ENST00000463670,ENSG00000163472,TMEM79,84283,processed_transcript
ENST00000295694,ENSG00000163472,TMEM79,84283,protein_coding
ENST00000357501,ENSG00000163472,TMEM79,84283,protein_coding
ENST00000405535,ENSG00000163472,TMEM79,84283,protein_coding
ENST00000495881,ENSG00000163472,TMEM79,84283,processed_transcript
ENST00000456810,ENSG00000163472,TMEM79,84283,protein_coding
ENST00000485135,ENSG00000163472,TMEM79,84283,processed_transcript
ENST00000461597,ENSG00000198715,GLMP,112770,nonsense_mediated_decay
ENST00000497831,ENSG00000198715,GLMP,112770,processed_transcript
ENST00000472870,ENSG00000198715,GLMP,112770,nonsense_mediated_decay
ENST00000480968,ENSG00000198715,GLMP,112770,processed_transcript
ENST00000612353,ENSG00000198715,GLMP,112770,protein_coding
ENST00000614643,ENSG00000198715,GLMP,112770,protein_coding
ENST00000622703,ENSG00000198715,GLMP,112770,protein_coding
ENST00000482579,ENSG00000198715,GLMP,112770,processed_transcript
ENST00000362007,ENSG00000198715,GLMP,112770,protein_coding
ENST00000481050,ENSG00000198715,GLMP,112770,protein_coding
ENST00000476177,ENSG00000198715,GLMP,112770,nonsense_mediated_decay
ENST00000497955,ENSG00000198715,GLMP,112770,retained_intron
ENST00000368264,ENSG00000198715,GLMP,112770,nonsense_mediated_decay
ENST00000479084,ENSG00000198715,GLMP,112770,retained_intron
ENST00000484214,ENSG00000198715,GLMP,112770,retained_intron
ENST00000464356,ENSG00000116604,MEF2D,4209,protein_coding
ENST00000348159,ENSG00000116604,MEF2D,4209,protein_coding
ENST00000360595,ENSG00000116604,MEF2D,4209,protein_coding
ENST00000368240,ENSG00000116604,MEF2D,4209,protein_coding
ENST00000475587,ENSG00000116604,MEF2D,4209,nonsense_mediated_decay
ENST00000493077,ENSG00000116604,MEF2D,4209,retained_intron
ENST00000489057,ENSG00000116604,MEF2D,4209,protein_coding
ENST00000624731,ENSG00000280316,AL365181.2,NA,protein_coding
ENST00000441358,ENSG00000132692,BCAN,63827,protein_coding
ENST00000329117,ENSG00000132692,BCAN,63827,protein_coding
ENST00000457777,ENSG00000132692,BCAN,63827,protein_coding
ENST00000424639,ENSG00000132692,BCAN,63827,protein_coding
ENST00000479949,ENSG00000132692,BCAN,63827,nonsense_mediated_decay
ENST00000361588,ENSG00000132692,BCAN,63827,protein_coding
ENST00000491823,ENSG00000132692,BCAN,63827,nonsense_mediated_decay
ENST00000496038,ENSG00000132692,BCAN,63827,retained_intron
ENST00000623167,ENSG00000279111,OR10X1,128367,polymorphic_pseudogene
ENST00000625122,ENSG00000279111,OR10X1,128367,protein_coding
ENST00000368115,ENSG00000179639,FCER1A,2205,protein_coding
ENST00000368114,ENSG00000179639,FCER1A,2205,protein_coding
ENST00000332217,ENSG00000196266,OR10J3,441911,protein_coding
ENST00000504970,ENSG00000249730,OR10J4,NA,polymorphic_pseudogene
ENST00000423932,ENSG00000196184,OR10J1,26476,protein_coding
ENST00000334857,ENSG00000184155,OR10J5,127385,protein_coding
ENST00000255040,ENSG00000132703,APCS,325,protein_coding
ENST00000368073,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000326837,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000368074,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000477163,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000473382,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000476033,ENSG00000132716,DCAF8,50717,retained_intron
ENST00000461888,ENSG00000132716,DCAF8,50717,nonsense_mediated_decay
ENST00000490368,ENSG00000132716,DCAF8,50717,nonsense_mediated_decay
ENST00000497354,ENSG00000132716,DCAF8,50717,retained_intron
ENST00000481831,ENSG00000132716,DCAF8,50717,retained_intron
ENST00000466253,ENSG00000132716,DCAF8,50717,retained_intron
ENST00000610139,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000475733,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000447377,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000495887,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000440682,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000407642,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000419626,ENSG00000132716,DCAF8,50717,protein_coding
ENST00000556710,ENSG00000258465,RP11-574F21.3,NA,protein_coding
ENST00000485079,ENSG00000258465,RP11-574F21.3,NA,protein_coding
ENST00000534968,ENSG00000066294,CD84,8832,protein_coding
ENST00000368054,ENSG00000066294,CD84,8832,protein_coding
ENST00000466767,ENSG00000066294,CD84,8832,processed_transcript
ENST00000368048,ENSG00000066294,CD84,8832,protein_coding
ENST00000311224,ENSG00000066294,CD84,8832,protein_coding
ENST00000368051,ENSG00000066294,CD84,8832,protein_coding
ENST00000360056,ENSG00000066294,CD84,8832,retained_intron
ENST00000368047,ENSG00000066294,CD84,8832,processed_transcript
ENST00000368034,ENSG00000122223,CD244,51744,protein_coding
ENST00000368033,ENSG00000122223,CD244,51744,protein_coding
ENST00000492063,ENSG00000122223,CD244,51744,nonsense_mediated_decay
ENST00000322302,ENSG00000122223,CD244,51744,protein_coding
ENST00000481677,ENSG00000122223,CD244,51744,processed_transcript
ENST00000624422,ENSG00000278883,AL591806.1,NA,protein_coding
ENST00000352210,ENSG00000143224,PPOX,5498,protein_coding
ENST00000367999,ENSG00000143224,PPOX,5498,protein_coding
ENST00000497522,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000479246,ENSG00000143224,PPOX,5498,retained_intron
ENST00000470607,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000539753,ENSG00000143224,PPOX,5498,nonsense_mediated_decay
ENST00000544598,ENSG00000143224,PPOX,5498,protein_coding
ENST00000495483,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000468968,ENSG00000143224,PPOX,5498,retained_intron
ENST00000535223,ENSG00000143224,PPOX,5498,protein_coding
ENST00000490768,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000462866,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000494216,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000462977,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000460611,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000537523,ENSG00000143224,PPOX,5498,protein_coding
ENST00000541818,ENSG00000143224,PPOX,5498,retained_intron
ENST00000537829,ENSG00000143224,PPOX,5498,protein_coding
ENST00000466452,ENSG00000143224,PPOX,5498,processed_transcript
ENST00000502411,ENSG00000244682,FCGR2C,NA,processed_transcript
ENST00000496692,ENSG00000244682,FCGR2C,NA,retained_intron
ENST00000543859,ENSG00000244682,FCGR2C,NA,protein_coding
ENST00000466542,ENSG00000244682,FCGR2C,NA,polymorphic_pseudogene
ENST00000465075,ENSG00000244682,FCGR2C,NA,processed_transcript
ENST00000473530,ENSG00000244682,FCGR2C,NA,processed_transcript
ENST00000611236,ENSG00000244682,FCGR2C,NA,protein_coding
ENST00000473712,ENSG00000244682,FCGR2C,NA,processed_transcript
ENST00000482226,ENSG00000244682,FCGR2C,NA,processed_transcript
ENST00000467903,ENSG00000244682,FCGR2C,NA,processed_transcript
ENST00000507374,ENSG00000244682,FCGR2C,NA,processed_transcript
ENST00000508651,ENSG00000244682,FCGR2C,NA,processed_transcript
ENST00000617803,ENSG00000153029,MR1,3140,protein_coding
ENST00000614012,ENSG00000153029,MR1,3140,protein_coding
ENST00000434571,ENSG00000153029,MR1,3140,protein_coding
ENST00000486453,ENSG00000153029,MR1,3140,retained_intron
ENST00000367579,ENSG00000153029,MR1,3140,protein_coding
ENST00000282990,ENSG00000153029,MR1,3140,protein_coding
ENST00000367580,ENSG00000153029,MR1,3140,protein_coding
ENST00000438435,ENSG00000153029,MR1,3140,processed_transcript
ENST00000367578,ENSG00000153029,MR1,3140,retained_intron
ENST00000235307,ENSG00000116667,C1orf21,81563,protein_coding
ENST00000489143,ENSG00000116667,C1orf21,81563,processed_transcript
ENST00000367514,ENSG00000116667,C1orf21,81563,processed_transcript
ENST00000477517,ENSG00000116667,C1orf21,81563,processed_transcript
ENST00000318130,ENSG00000116406,EDEM3,80267,protein_coding
ENST00000367512,ENSG00000116406,EDEM3,80267,protein_coding
ENST00000439962,ENSG00000116406,EDEM3,80267,nonsense_mediated_decay
ENST00000466392,ENSG00000116406,EDEM3,80267,processed_transcript
ENST00000474725,ENSG00000116406,EDEM3,80267,retained_intron
ENST00000466606,ENSG00000116406,EDEM3,80267,retained_intron
ENST00000623025,ENSG00000279374,AL596220.1,NA,protein_coding
ENST00000449188,ENSG00000232237,ASCL5,647219,protein_coding
ENST00000458416,ENSG00000232237,ASCL5,647219,protein_coding
ENST00000367334,ENSG00000116857,TMEM9,252839,protein_coding
ENST00000367333,ENSG00000116857,TMEM9,252839,protein_coding
ENST00000472411,ENSG00000116857,TMEM9,252839,processed_transcript
ENST00000367330,ENSG00000116857,TMEM9,252839,protein_coding
ENST00000367332,ENSG00000116857,TMEM9,252839,protein_coding
ENST00000495205,ENSG00000116857,TMEM9,252839,processed_transcript
ENST00000485839,ENSG00000116857,TMEM9,252839,protein_coding
ENST00000497582,ENSG00000116857,TMEM9,252839,nonsense_mediated_decay
ENST00000455367,ENSG00000116857,TMEM9,252839,protein_coding
ENST00000435310,ENSG00000116857,TMEM9,252839,protein_coding
ENST00000414605,ENSG00000116857,TMEM9,252839,protein_coding
ENST00000367265,ENSG00000117139,KDM5B,10765,protein_coding
ENST00000367264,ENSG00000117139,KDM5B,10765,protein_coding
ENST00000472822,ENSG00000117139,KDM5B,10765,retained_intron
ENST00000491153,ENSG00000117139,KDM5B,10765,retained_intron
ENST00000235790,ENSG00000117139,KDM5B,10765,protein_coding
ENST00000498276,ENSG00000117139,KDM5B,10765,retained_intron
ENST00000456180,ENSG00000117139,KDM5B,10765,processed_transcript
ENST00000602511,ENSG00000117139,KDM5B,10765,nonsense_mediated_decay
ENST00000470573,ENSG00000117139,KDM5B,10765,processed_transcript
ENST00000467487,ENSG00000117139,KDM5B,10765,processed_transcript
ENST00000367136,ENSG00000162877,PM20D1,148811,protein_coding
ENST00000460624,ENSG00000162877,PM20D1,148811,processed_transcript
ENST00000469861,ENSG00000162877,PM20D1,148811,processed_transcript
ENST00000461807,ENSG00000162877,PM20D1,148811,processed_transcript
ENST00000340781,ENSG00000174502,SLC26A9,115019,protein_coding
ENST00000367135,ENSG00000174502,SLC26A9,115019,protein_coding
ENST00000491127,ENSG00000174502,SLC26A9,115019,retained_intron
ENST00000367134,ENSG00000174502,SLC26A9,115019,protein_coding
ENST00000461505,ENSG00000174502,SLC26A9,115019,retained_intron
ENST00000469392,ENSG00000174502,SLC26A9,115019,retained_intron
ENST00000617070,ENSG00000276600,RAB7B,338382,protein_coding
ENST00000623597,ENSG00000276600,RAB7B,338382,nonsense_mediated_decay
ENST00000617991,ENSG00000276600,RAB7B,338382,protein_coding
ENST00000623893,ENSG00000276600,RAB7B,338382,protein_coding
ENST00000622969,ENSG00000276600,RAB7B,338382,protein_coding
ENST00000358184,ENSG00000196188,CTSE,1510,protein_coding
ENST00000360218,ENSG00000196188,CTSE,1510,protein_coding
ENST00000486757,ENSG00000196188,CTSE,1510,processed_transcript
ENST00000468617,ENSG00000196188,CTSE,1510,processed_transcript
ENST00000367050,ENSG00000203710,CR1,1378,processed_transcript
ENST00000367051,ENSG00000203710,CR1,1378,protein_coding
ENST00000367053,ENSG00000203710,CR1,1378,protein_coding
ENST00000367052,ENSG00000203710,CR1,1378,protein_coding
ENST00000400960,ENSG00000203710,CR1,1378,protein_coding
ENST00000530487,ENSG00000203710,CR1,1378,retained_intron
ENST00000534202,ENSG00000203710,CR1,1378,nonsense_mediated_decay
ENST00000367049,ENSG00000203710,CR1,1378,protein_coding
ENST00000434033,ENSG00000203710,CR1,1378,retained_intron
ENST00000450439,ENSG00000203710,CR1,1378,retained_intron
ENST00000436595,ENSG00000203710,CR1,1378,retained_intron
ENST00000529814,ENSG00000203710,CR1,1378,protein_coding
ENST00000294811,ENSG00000162757,C1orf74,148304,protein_coding
ENST00000542854,ENSG00000117595,IRF6,3664,protein_coding
ENST00000367021,ENSG00000117595,IRF6,3664,protein_coding
ENST00000456314,ENSG00000117595,IRF6,3664,protein_coding
ENST00000464698,ENSG00000117595,IRF6,3664,retained_intron
ENST00000491415,ENSG00000117597,DIEXF,27042,protein_coding
ENST00000457820,ENSG00000117597,DIEXF,27042,protein_coding
ENST00000366962,ENSG00000174606,ANGEL2,90806,protein_coding
ENST00000360506,ENSG00000174606,ANGEL2,90806,protein_coding
ENST00000535388,ENSG00000174606,ANGEL2,90806,protein_coding
ENST00000473303,ENSG00000174606,ANGEL2,90806,processed_transcript
ENST00000498650,ENSG00000174606,ANGEL2,90806,processed_transcript
ENST00000476904,ENSG00000174606,ANGEL2,90806,processed_transcript
ENST00000460337,ENSG00000174606,ANGEL2,90806,processed_transcript
ENST00000621746,ENSG00000174606,ANGEL2,90806,protein_coding
ENST00000481918,ENSG00000174606,ANGEL2,90806,processed_transcript
ENST00000615329,ENSG00000136643,RPS6KC1,26750,protein_coding
ENST00000543354,ENSG00000136643,RPS6KC1,26750,protein_coding
ENST00000614059,ENSG00000136643,RPS6KC1,26750,protein_coding
ENST00000543470,ENSG00000136643,RPS6KC1,26750,protein_coding
ENST00000366960,ENSG00000136643,RPS6KC1,26750,protein_coding
ENST00000366959,ENSG00000136643,RPS6KC1,26750,protein_coding
ENST00000490299,ENSG00000136643,RPS6KC1,26750,processed_transcript
ENST00000468069,ENSG00000136643,RPS6KC1,26750,processed_transcript
ENST00000491616,ENSG00000136643,RPS6KC1,26750,processed_transcript
ENST00000366922,ENSG00000067704,IARS2,55699,protein_coding
ENST00000490891,ENSG00000067704,IARS2,55699,processed_transcript
ENST00000488777,ENSG00000067704,IARS2,55699,processed_transcript
ENST00000467924,ENSG00000067704,IARS2,55699,processed_transcript
ENST00000272134,ENSG00000243709,LEFTY1,10637,protein_coding
ENST00000492457,ENSG00000243709,LEFTY1,10637,protein_coding
ENST00000420304,ENSG00000143768,LEFTY2,7044,protein_coding
ENST00000366820,ENSG00000143768,LEFTY2,7044,protein_coding
ENST00000616737,ENSG00000143768,LEFTY2,7044,protein_coding
ENST00000474493,ENSG00000143768,LEFTY2,7044,processed_transcript
ENST00000272091,ENSG00000143751,SDE2,163859,protein_coding
ENST00000366663,ENSG00000119280,C1orf198,84886,protein_coding
ENST00000470540,ENSG00000119280,C1orf198,84886,protein_coding
ENST00000427697,ENSG00000119280,C1orf198,84886,protein_coding
ENST00000523410,ENSG00000119280,C1orf198,84886,protein_coding
ENST00000522201,ENSG00000119280,C1orf198,84886,protein_coding
ENST00000519360,ENSG00000119280,C1orf198,84886,retained_intron
ENST00000521263,ENSG00000119280,C1orf198,84886,retained_intron
ENST00000366661,ENSG00000143643,TTC13,79573,protein_coding
ENST00000366662,ENSG00000143643,TTC13,79573,protein_coding
ENST00000471302,ENSG00000143643,TTC13,79573,retained_intron
ENST00000486879,ENSG00000143643,TTC13,79573,protein_coding
ENST00000481976,ENSG00000143643,TTC13,79573,nonsense_mediated_decay
ENST00000522821,ENSG00000143643,TTC13,79573,protein_coding
ENST00000519379,ENSG00000143643,TTC13,79573,retained_intron
ENST00000522399,ENSG00000143643,TTC13,79573,protein_coding
ENST00000466507,ENSG00000143643,TTC13,79573,nonsense_mediated_decay
ENST00000494689,ENSG00000135778,NTPCR,84284,processed_transcript
ENST00000490807,ENSG00000135778,NTPCR,84284,processed_transcript
ENST00000366628,ENSG00000135778,NTPCR,84284,protein_coding
ENST00000496662,ENSG00000135778,NTPCR,84284,processed_transcript
ENST00000366627,ENSG00000135778,NTPCR,84284,protein_coding
ENST00000479125,ENSG00000135778,NTPCR,84284,processed_transcript
ENST00000487953,ENSG00000135778,NTPCR,84284,processed_transcript
ENST00000490098,ENSG00000135778,NTPCR,84284,processed_transcript
ENST00000366623,ENSG00000143674,MLK4,84451,protein_coding
ENST00000366624,ENSG00000143674,MLK4,84451,protein_coding
ENST00000366622,ENSG00000143674,MLK4,84451,protein_coding
ENST00000366621,ENSG00000135750,KCNK1,3775,protein_coding
ENST00000472190,ENSG00000135750,KCNK1,3775,processed_transcript
ENST00000366620,ENSG00000135750,KCNK1,3775,processed_transcript
ENST00000487728,ENSG00000135750,KCNK1,3775,processed_transcript
ENST00000446915,ENSG00000135750,KCNK1,3775,protein_coding
ENST00000472869,ENSG00000135750,KCNK1,3775,processed_transcript
ENST00000366618,ENSG00000183780,SLC35F3,148641,protein_coding
ENST00000366617,ENSG00000183780,SLC35F3,148641,protein_coding
ENST00000366615,ENSG00000168275,COA6,388753,protein_coding
ENST00000619305,ENSG00000168275,COA6,388753,protein_coding
ENST00000366613,ENSG00000168275,COA6,388753,protein_coding
ENST00000366612,ENSG00000168275,COA6,388753,protein_coding
ENST00000624397,ENSG00000279261,PP2672,100130249,protein_coding
ENST00000366510,ENSG00000143653,SCCPDH,51097,protein_coding
ENST00000623922,ENSG00000279263,OR2L8,391190,polymorphic_pseudogene
ENST00000625160,ENSG00000279301,OR2T11,127077,protein_coding
ENST00000625105,ENSG00000279301,OR2T11,127077,polymorphic_pseudogene
ENST00000624944,ENSG00000280360,AC092159.1,NA,protein_coding
ENST00000438485,ENSG00000255767,RP13-512J5.1,NA,protein_coding
ENST00000263663,ENSG00000115750,TAF1B,9014,protein_coding
ENST00000625239,ENSG00000115750,TAF1B,9014,protein_coding
ENST00000402170,ENSG00000115750,TAF1B,9014,processed_transcript
